Rating,Review
0,"Oliver Twist as presented by Roman Polanski is pretty much the same as Oliver Twist presented by anyone else, except perhaps it's a bit duller."
1,"As handsomely made, well-acted, dramatically unflinching and heartfelt as it is, Polanski's Oliver is a movie more admirable than emotionally affecting."
0,"Polanski's Oliver proves surprisingly uninspired, taking nearly the entire movie before it belatedly springs to life."
0,"Polanski could have made Oliver as haunting as his 2002 Academy Award-winning film, The Pianist. Yet his new effort falls just short."
1,"The film is worth seeing, but it won't hold a cherished place in your moviegoing memories."
0,It's as though Polanski had set the story's foolproof motor on cruise control and left the room; the tale is well told but told without personality.
0,"Technically sound and surprisingly faithful to its source material, Roman Polanski's version of Oliver Twist comes across as uninspired and flat."
1,It retains the book's emotional punch and darker elements - the spectre of the gallows is a running motif - and presents them in a way likely to engage younger viewers without patronising them.
0,"Please sir, can we have some less?"
0,"As his own producer and director, Mr. Wayne has unfortunately let his desire to make a ""big"" picture burden him with dialogue. His action scenes are usually vivid, his talk scenes are long and usually dull."
0,"An elephantine, historically inaccurate, stridently patriotic tribute to the handful of Texans who faced assault by 7,000 Mexican baddies."
0,"In spite of the painstaking attempts to explore the characters of the picture's three principal heroes (Bowie, Crockett, Travis), there is an absence of emotional feeling, of a sense of participation."
0,Interminable.
0,"[It] would be a fascinating exercise -- both artistic and anthropological -- if one word of G were authentic, artful or even borderline believable."
0,The decadent world of Hamptonite hip-hop moguls is a fitting backdrop for this somewhat faithful but not very graceful retelling of F. Scott Fitzgerald's 'Great Gatsby.'
0,"The filmmakers are going for something operatic here with their mix of love and loss, rap and race. They miss. By a lot."
0,"The problem with G is not merely that the ending doesn't work and feels hopelessly contrived. It's also that the plot adds too many unnecessary characters and subplots, so that the main line gets misplaced."
1,"In nimbly sidestepping the burden of textual fidelity, director Christopher Scott Cherot's freeform Fitzgerald riff captures the novel's sense of unrequited yearning better than any of Hollywood's more slavishly faithful attempts."
1,An unpolished but entertaining tragedy filled with outstanding performances and memorable moments.
0,"You should never make a movie about boundless, conspicuous wealth on an indie budget."
0,"We beat on, boats against the current, borne back ceaselessly into the sha-fizzle-dizzle."
0,"[A] poorly acted, directed and written (but slick-looking) vanity project."
0,"The women are shrewishly materialistic, the men are manipulative or violent and the Polo wardrobes look fabulous on everyone. It's an ugly affair overall, but at least you can say you've never seen such beautiful shirts."
0,"The book was about class and the American dream. The movie is too, though it's most interested in the soap opera machinations of the plot."
0,"Christopher Scott Cherot's drama is an honorable attempt laid low by a verbose script, cheap production values, and a general tendency toward soap opera."
0,"There is scarcely a minute's worth of believable human behavior on display in G, which builds to a climax as incoherent as it is ludicrous."
0,
1,"I still thought there were enough good performances, great visuals, and an interesting examination of a lifestyle in a way that we haven't seen a lot of times in movies for me to recommend it."
0,No green light but the one mistakenly given to start production.
0,"Another strikeout, further destroying F. Scott Fitzgerald's film batting average."
0,
1,A minor British classic and a valuable record of the hedonistic Swinging 60s.
1,"Of course he gets his comeuppance, in an ending that has all the moral weight and sincerity of a DeMille sex'n'sawdust spectacular. Good performances, though."
1,"Behind its alley-cat philosophy, there's some shrewd sense, some pointed barbs and a sharp moral."
1,Caine plays the sodding little spiv with a raucous charm that makes Alfie seem more interesting than he actually is.
1,"For all its implicit misogyny, the original 1966 film version of Bill Naughton's play remains durable because of Michael Caine's career-defining performance as the cockney ladies' man."
1,"An amusing, moving and meaningful picture. Although for much of the way it tinkles along with the innocent merriment of a carousel, it dips into reality for its climax, and makes a valid and indelible impression."
0,"This is the kind of movie where a madwoman's outburst leads her to throw a mug that just happens to be filled with gold sparkles -- which can then be photographed cascading down on all the adorable loonies, in slow-motion."
1,"Startlingly direct, if unavoidably preachy, The Second Chance takes aim at Christianity's racial divide and the corporatization of faith."
0,"Sure, there are lots of positive messages about following your calling and seeing how others live, but that message would better resonate with the audience if the story wasn't so bland."
0,"[The film is] designed to launch Christian pop singer Michael W. Smith as a movie brand name. It doesn't really succeed at that, but it does manage to send a positive message in a pretty polished movie, a message aimed at regular church-goers."
0,"[The film is] sabotaged by hackneyed dialogue, sluggish pacing and a listless performance by Smith, who only springs to life when he's singing."
1,"A movie-of-the-week treatment of race and class, the film credibly portrays the day-to-day workings of an urban ministry."
0,It's not the message that bothered me but the obvious way in which it's delivered.
1,Second Chance delivers its parable of spiritual growth with enough tender nuance that it doesn't merely preach to the choir.
0,"As divided as the two very different churches at its center, The Second Chance reps an uneasy marriage of spiritual conviction and dramatic expedience."
0,"A contrived, rather unpleasant English-lingo thriller set in the Netherlands and Luxembourg, Moonlight takes a precocious love story between a young rich girl and an Afghan boy to kinky limits where few auds will want to tread."
1,"Not only is the candid (but never prurient) treatment of early-teen sexuality and drug use too hot to handle, but the narrative blend of fairy-tale wonder and nightmare logic feels sui generis."
1,"In this English-language Dutch thriller, a 13-year-old girl and a young Afghan drug courier fall in love while fleeing his employers."
1,Moonlight is a disturbing and daring thriller with an exceptional performance by 13-year-old Laurien Van den Broeck.
0,"A wild dream that spins into a nightmare, Moonlight isn't quite as provocative as it aims to be."
0,"There's an air of prefab provocation about the whole thing, and viewers should know that the director has a penchant for squirm-inducing images, not all of them strictly necessary."
1,"When it comes to the logical marriage of action, adventure, and science fiction, few films are as effective or accomplished as Aliens."
1,"The ads for Aliens claim that this movie will frighten you as few movies have, and, for once, the ads don't lie."
1,"""Absolutely smashing!"""
1,Makes up for lack of surprise with sheer volume of thrills and chills.
1,"A flaming, flashing, crashing, crackling blow-'em-up show that keeps you popping from your seat despite your better instincts and the basically conventional scare tactics."
1,Aliens ends up as a wild and woolly roller-coaster ride of a movie which should attract anxious crowds of thrill fans as it cuts a swath through theaters from here to Alpha Centauri.
1,"There is always an interesting tension in Cameron's work between masculine and feminine qualities. When it finally hits the fan here, we're in for the mother of all battles."
1,One sequel that surpasses the original.
1,"The trouble Ripley has found this time is exponentially bigger and scarier than anything she encountered in Ridley Scott's memorably minimalist, eerily elegant 1979 film."
0,Count me out of the fan club for this one.
1,[Aliens] is a spectacular example of state-of-the-art science fiction simply because it never tries to be overtly spectacular.
1,"It's blaster action, not Gothic future-horror. Fortunately, director-screenwriter James Cameron has shaped his film around the defiant intelligence and sensual athleticism of Weaver, and that's where Aliens works best."
1,This film is also the best monster movie of the year and the best picture of any kind to open so far this summer. Put it another way: Aliens is the Jaws of the '80s.
1,"Action thrillers assail but rarely test us; this is the tautest, most provoking, and altogether most draining example ever made."
1,"Scene to scene, encounter to encounter, its tension builds unrelentingly. So, fasten your seat belts. It`s a blast."
1,"Beyond dispute, however, is the film's timeless worth as a cathartic work, especially in terms of its accidentally commentary on the sexism of the corporate structure."
1,"Sigourney Weaver is merely terrific... When she straps on her armament to do battle with the aliens, she makes Sylvester Stallone look like a pipsqueak."
1,"[Director] Gutierrez sustains a heightened mood of sex and violence that, without breaking new ground, entertains in the way Gothic flicks do: a combination of cheap thrills and a good old-fashioned crusade against evil."
1,"You can thank a capable cast led by the estimable Lucy Liu, and work by writer/director Sebastian Gutierrez that succeeds in making the formulaic seem fresh."
1,"[Bette Davis'] veteran actress Margo Channing in ""All About Eve"" (1950) was her greatest role."
1,Mankiewicz's 1950 gem is a wickedly cynical cocktail of laughter and deceit in which everyone has an angle to play.
1,"Is there anyone alive who hasn't seen All About Eve -- anyone who doesn't love movies, that is?"
1,"A motion picture that, because of its priceless dialogue and unforgettable lead performance, will never lose its luster."
1,"A fine Darryl Zanuck production, excellent music and an air of ultra-class complete this superior satire. The legitimate theatre had better look to its laurels."
1,Mankiewicz's flair for dialog is so perfected that all three actresses shoot fireworks whenever they open their mouths.
1,"The hoped-for tone of Restoration comedy never quite materializes, perhaps because Mankiewicz's cynicism is only skin-deep, but the film's tinny brilliance still pleases."
1,[Features] more quotable dialogue in one movie than most screenwriters manage in a lifetime.
1,"For old-school Hollywood movie-making at its most polished, literate and sophisticated there is really nothing to match it."
1,"Put simply, one of the greatest movies ever made."
1,"The peerless tale of two rival drama queens, playing as the central attraction in the BFI Southbank's Joseph L Mankiewicz season, and rightly so."
1,"Here is a real Christmas treat: a restored version of Joseph L Mankiewicz's jet-black 1950 comedy about Margo Channing, elegant leading lady of the theatre, superbly played by Bette Davis."
1,A total joy.
1,The Zanuck production investiture is +h in every department.
1,"It crackles with smart, smarting dialogue."
1,What makes the picture seem so good (what makes it eminently worth seeing) is the satirical touches in its detail and the performance of Bette Davis.
1,"Joseph Mankiewicz was Hollywood's midcentury master of comic drama, and All About Eve, from 1950, was one of his signal achievements."
1,"All About Eve is not only a brilliant and clever portrait of an actress, it is a downright funny film, from its opening scene to the final fadeout."
1,"Joseph L Mankiewicz's film dissects the narcissism and hypocrisy of the spotlight as sharply as [Billy Wilder's Sunset Blvd], but pays equal attention to the challenges of enacting womanhood."
1,"It is similar to a good many films that have gone before it, but Joseph L. Mankiewicz, who wrote and directed the picture, has been so ingenious in his treatment of the subject that he has come up with a thoroughly entertaining movie."
1,"All About Eve ranks among the smartest comedy-dramas in many, many years."
1,"Never has a film, both in story and in technique, been brought more closely to the stage than All About Eve... Its appeal and its success depend almost entirely on gesture and conversation."
0,"In this distasteful film from Salvador Litvak, a Jewish family tries to race through a Seder, but drug use, possible incest and some jokes at the expense of the autistic slow them down."
1,"When Do We Eat? is as imperfect as the Stuckmans' Seder, yet it has some decent punchlines, a strong cast and a good heart."
0,"Cliches and loud stereotypes as fresh as year-old matzoh infest When Do We Eat?, a farce about a wildly dysfunctional Los Angeles family's disastrous Passover Seder."
0,"A self-consciously zany dysfunctional family comedy, When Do We Eat? strains so hard to be outrageous that it sacrifices characters for caricatures. They might have had something if they'd let everybody relax, be themselves and enjoy dinner."
0,Another entry in indiedom's contest to create the most dysfunctional family.
0,It borders on painful to see this cast go through the motions of this uninspired script.
0,Watching this movie is kind of like being sprayed with emotional vomit.
0,But even the film's seeming singularity proves deceptive once it becomes apparent that When Do We Eat? is less a Passover movie than a Thanksgiving or Christmas movie dolled up in Jewish drag.
0,"Even Jewish audiences will be hard-pressed to find something to enjoy in this highly stagy, claustrophobic depiction of a Seder populated by one wacky family that seems to include every stereotype in the book."
1,"Its strong cast is loud and lively, and the bickering banter has snap and drive."
1,A cute little Matzoh of a movie.
0,"Crass, chaotic comedy."
1,"The movie's most distinctive feature is its cast, which has the fake lived-in comfort of a TV clan."
0,"Oh, what a distasteful film."
1,... worth a look.
1,A haunting and disturbing film.
0,"This abrasive Passover comedy-drama is extremely difficult to sit through, and if its makers weren't all Jewish, it would be considered anti-Semitic."
0,Litvak's movie almost immediately barges across the line separating the comically absurd from the outright obnoxious.
0,"Manages to be broad, mawkish and mean-spirited all at once."
0,"[A] most unfabulous, unfunny, and unwatchable embarrassment."
0,The mostly unfunny -- and unfabulous -- trifle never rises above sitcom level.
1,"A frothy lark with a decided sense of the outrageous, sincere affection for its characters and their romantic plights."
0,"There's so much ill-conceived fluff floating about the 'elusive true love' themes that by the finish, Ethan Green hasn't as much substance as a good Looney Tunes."
0,"Not un-entertaining, but director George Bamer's debut feature may play better on video."
1,"Ethan Green may not exactly be fabulous, but it is pleasantly diverting."
0,"With words streaming out of their mouths instead of into bubbles, Ethan and his gang of past, present and future lovers sound laughingly unbelievable."
0,The film's tone veers from misjudged sincerity to shrill sketch comedy of the broadest stripe.
0,"In his directing debut, David Vernon, formerly a first assistant and second assistant director, opts for the look of a cable TV pilot."
0,This feels like a school play that someone has dragged to film school and turned into a final project.
0,Tiresome romantic comedy that reinforces every imaginable gay stereotype.
0,George Bamber's film is bouncy and agreeable but has a certain flatness to it; never making the case for its existence as a movie rather than a comic strip.
0,The Mostly Unfabulous Social Life of Ethan Green can't be accused of false advertising. This adaptation of the underground comic strip is mostly unfabulous.
0,[Director Fisher] appears fixated on Los Angeles as a nihilistic phantasmagoria.
0,"At the end of the antiheroes' ropes, at the end of writer-director Chris Fisher's genre exercise, guns have been drawn, blood has been spilled, cops have been thwarted from going straight, and nothing has changed."
0,Cuba Gooding Jr. sheds the halo that has threated to strangle his career by playing a corrupt cop in a nasty little genre film set in Los Angeles.
1,"It makes Training Day seem like a film about good citizenship, but Dirty is also a luxury vehicle for two actors whose every appearance on screen is a boon."
0,This isn't a film made by someone who knows anything about cops. It's a film made by someone who's seen a lot of cop movies.
0,The machinations of the plot are so murky as to be not worth following.
0,The only suspense is how long it's going to take for this movie to finally drag to an end.
0,"As good as the leads and the supporting cast are, and as much action as gets packed into the film's relatively brief running time, none of it draws us in dramatically."
0,"We get it. All of you guys watched the Tarantino movies and you watched the Peckinpah movies. Enough, give us something original."
1,A no-nonsense dramatic response to the LAPD Rampart scandals of the '90s.
0,Dead on arrival.
0,What will terrify the audience very early on is the realization that there's better acting in the video game than on the big screen.
1,"Debuting director William Brent Bell, who wrote the script with producer Matthew Peterman, keeps the pace brisk and the pot bubbling."
0,An anemic attempt to update the horror genre's imperiled-teens-meet-bloodletting-uber-fiend substratum.
0,"It's unlikely that Stay Alive could ever have been a good movie in the traditional sense, but it might have been better if Bell and co-writer Matthew Peterman had done more to exploit their gaming premise."
0,Perhaps the worst horror film to not have Uwe Boll's name in the credits.
0,"The star of Stay Alive is a cutting-edge video game, but the film still has hackneyed horror at its heart."
0,A notion of an outline of a rough draft of a killer video-game flick.
0,"There's a fascinating and terrifying story to be told about Elizabeth Bathory, the dramatically depraved 17th century sadist known as the Blood Countess. This ain't it."
0,Here's a movie that tries to be a video game but is less entertaining than a vending machine.
0,"This is a cool/potentially creepy idea only if you're in high school and goofing around with your friends at the movie theater. For everyone else, this isn't just a preposterous premise for a horror movie, it's a source of unintentional hilarity."
0,"The hybrid of cyber antics and bayou creepiness doesn't quite jell, but it all ends bloodily, and in an efficient 85 minutes, too. I'm not complaining."
0,"Videogames are no longer brainless, so why are videogame movies so slow to evolve?"
0,"Teen fodder like this isn't known for sophistication or storytelling depth, but the filmmakers seem to take the film's video-game theme as permission to eschew even the horror genre's exceedingly lenient minimums for characterization."
1,"... while its narrative style -- elliptical, fragmented, even eccentric at times -- is ambitious and imaginative, it sometimes makes for a loss of clarity and momentum."
0,"Stuttering like a busted console, the film's lack of invention is only rivalled by a paucity of gore which will seem positively comical to gamers long since inured to cyberspace slaughter."
0,Never has a title been more horribly at odds with the way you're actually going to feel while watching the movie.
0,"There's a gothic backstory to all this, which makes no sense but looks pretty cool."
1,"All in all, an unusually amiable and well-made comedy..."
1,"Martin has become a superb physical comic, and Tomlin brings some unexpected warmth to a cruelly written part. A manic fuzziness takes over in the last reel and spoils some of the pleasure, but it's still a sympathetic effort."
1,"Mr. Martin's astonishing performance is the film's most conspicuous asset, but the entire cast is good."
1,"It scores a lot of points by speculating on the ways in which a man and a woman could learn to coexist in such close quarters. Against all the odds, a certain tenderness and sweetness develops by the end of the film."
1,"Martin is his usual combination of flat cynicism and crazed childishness, indulging in some inspired Jerry Lewis-like clowning with his arms and legs hopelessly out of synch."
1,"Martin vaults to the top of the class with his brazen, precise performance. This one goes in the time capsule."
1,"Patently ridiculous, but acceptable because of the charm of the characters."
1,"Once the body-snare joke is under way, however, invention tends to flag and much of the ensuing humour explores the realms of fairly obvious smut -- brightly enough managed, though, if yon have a weakness for that."
0,"At first the film is content to play the situation for raucous laughs, trading on the embarrassment of two sexes sharing the same body. But, once the parties start experiencing finer feelings, the film finally becomes too awkward for comfort."
0,Most of the film is about as funny as falling off a cliff while trying to solve a crossword puzzle.
0,"Despite some sketchy story elements, much of it is pretty intoxicating -- that is, until the unambiguous life lessons bring pic down to earth with an earnest splat."
1,An atmospheric ensemble piece boasting several richly portrayed characters.
0,The gossamer spell is undone when the script topples into melodrama and then a too-tidy resolution.
1,"The filmmakers were clearly not interested in the ending but in exploring the characters and the situation, and they do that with sophistication and genuine feeling, both for the people and the environment."
0,As swoony and verbose and serious as an adolescent's journal entry.
1,"As coffee drinkers know, not all beans are equal, but the meaning of inequality gets an entirely different spin in Marc and Nick Francis' handsome and astute doc, Black Gold."
0,Nowhere near as probing as it could or should be. Valuable points are blunted by too many talking heads.
1,"Black Gold, a compelling documentary about the international coffee industry, might discourage you from ever drinking a cup of joe again. At the very least, it'll make you think deeply about what's going into that cup."
1,"No mere Western-guilt-inducing harangue, this highly informative documentary by British brothers Marc and Nick Francis is a model of patient storytelling."
1,"A beautifully made, provocative and very righteous documentary."
1,The documentary Black Gold tells an unresolved modern version of the age-old David and Goliath story.
1,Black Gold is more an Al Gore-style message of hope than a total downer.
1,A mesmerizing documentary illuminating the human element in one corner of modern global trade.
1,A dry but enlightening documentary.
0,Meskela's is a story worth tackling again -- but without the over-caffeinated approach.
0,"Compared to a documentary like Darwin's Nightmare, which found disturbing visual analogues for the moral rot of global trade, Black Gold makes most of its points in words, not pictures."
0,"Although some scenes register with strong impact, there also seems to be a lot of padding, and the overall narrative is ultimately too diffused and unfocused for the film to have the sociological impact it so obviously desires."
1,Guaranteed to make you think twice about what you're paying for what you're drinking.
1,"This is a documentary that gets a lot across while avoiding cliches and easy exploitation, even in famine-ravaged places where more horrific images must have abounded."
1,More dynamism and knowledge in the telling and fewer cheap shots at young Starbucks workers in Seattle wouldn't have gone amiss.
1,"The lesson is clear: The system is broken and needs repair, and educating consumers is part of the solution."
1,... a by turns poetic and hard-hitting critique of the global coffee industry ...
1,"Black Gold moves at an inexorable pace, painstakingly building a case until suddenly it looms very large and casts an even longer shadow."
1,"If that $2 cup of Starbucks didn't jolt you awake, this documentary by Marc and Nick Francis might do the trick."
1,"While the film is quick to posit fair trade as a solution, it fails to answer why, even with Meskela's admirable initiatives, his coffee farmers still struggle to buy shoes."
1,If you don't buy Fair Trade coffee after this you never will.
1,"True, fair trade coffee is not the newest story around, but Black Gold still makes for arresting viewing."
1,Mr. Rossen has assembled in this starkly unprettified film a piece of pictorial journalism that is remarkable for its brilliant parts.
1,"Not only has this movie stood the test of time, but its content is as uncomfortable and relevant today as it was the day the film premiered."
0,"Today, its realism seems bland, its moralizing forced."
1,A fine adaptation of Robert Penn Warren's Pulitzer novel.
1,"It is a film that vividly impresses, with dramatic sureness the chicanery of politics as have been practiced in the past and may crop up again."
1,A poisonous political process from our not-so-distant past dominates Robert Rossen's classic film about the rise of a Southern demagogue.
1,It is one of the most vital and honest films to come out of Hollywood in a long time.
1,"Strong stuff, aided by great photography."
1,"The cast Is tremendous, though only three or four carry the heavy end of the log. Broderick Crawford makes a very good job as Stark, whom he portrays as a likable U.S. reprobate, in whom there are still sparks of decency."
1,[An] unpretentious and absorbing video doc.
1,"It's a hard, fast film that needs airing now, or at least before the Newark elections of 2006."
1,Street Fight sputters with anger and despair at the durability of dumb-cluck demagoguery in American politics.
1,A tough and brave little documentary about the brutal 2002 Newark mayoral election.
1,"James is his own worst enemy in the documentary, behaving in public as a near caricature of Boss Tweed. But he won and is now serving out his fifth term."
1,"The story that first-time feature filmmaker Curry tells is extremely compelling, but where he really scores is in addressing politics and race in a way that allows events to speak for themselves."
1,"In brief, Marshall Curry, the young director of Street Fight, has hit the documentary jackpot."
1,"If you didn't already realize that politics can be a dirty business, then Marshall Curry's Oscar-nominated documentary will set you straight."
1,[Marshall] Curry's picture is must-see fare for any and every observer of the curious world of American politics.
1,The documentary is simple and strong and small. Its grit lifts it above its mechanical shortcomings.
1,"It's utterly fascinating, and if you don't follow New Jersey politics, you will be kept in the dark about the outcome of this 2002 race almost to the end."
0,"The material is so slight it can hardly bear the weight of music, and it sinks altogether during a series of the most incompetent and clumsy dance numbers I've ever seen."
0,"The conjunction of truth and lies hardly seems accidental in a film that sets out to recall a kind of filmmaking now lost, but succeeds only in denting pleasant memories."
1,Funny and real.
1,Indie coming-of-age dramedy about a precocious Chinese-American youth whose family operates a sleazy roadside motel signals arrival of a singularly promising filmmaker.
1,"There's little originality in the joy rides, first kisses, and clashes with bullies, yet this 2005 debut feature by writer-director Michael Kang captures the small triumphs of a boy becoming a man."
1,"Michael Kang's small, perfectly observed portrait of a Chinese-American boy captures the glum desperation of inhabiting the biological limbo of early adolescence."
0,"The Motel, Michael Kang's modest Sundance applause reaper, doesn't deserve to be shotgunned for the sins of 30 other movies. But the underwhelming syncopation of make-nice clichs is too familiar."
1,"Michael Kang Kang makes an impressive feature directorial debut with The Motel. But the person to keep an eye on is Jeffrey Chyau, a student at the Bronx High School of Science, who is a delight in the lead role."
1,"Like the best independent films, The Motel realizes that life is made up of minor pleasures and tiny epiphanies, not sweeping character arcs or big dramatic moments"
1,"Unlike so many indie films, Michael Kang's gently empathetic debut embraces eccentricity without drowning in its own hip irony."
1,The film about of a teenage Chinese-American boy struggling with adolescent issues while working in his family's fleabag motel has the precise brevity of a well-crafted short story.
1,A well-worn coming-of-age tale enlivened by pungent detail and a sharp visual sense.
1,"There is honesty and integrity in the filmmaking and the performances, which make The Motel among the best character studies of the year."
1,"It's a modest triumph of unflattering realism, proving yet again that a camera, a few good actors, the right material and a sensitive director are all you need to illuminate any particular aspect of humanity."
1,Perhaps The Motel meanders a bit too much -- hard to do in a 76-minute film -- but it is an engaging little movie.
1,"The Motel gives the lie to all those mainstream teen sex comedies starring happy, horny gwailos ."
1,"Such a heady combination of greed, girls and goals, all set to a pulsating funk background, should provide even a hardened football refusenik with 90 minutes (+ stoppage time) of entertainment."
1,Full of drama and fascinating anecdotes.
1,"An entertaining documentary that won't change the world, but should leave you spellbound for 90 minutes."
1,This intermittently fascinating documentary chronicles the rise and fall of the Cosmos--which is also the rise and fall of U.S. soccer.
1,"...a stylish scramble of evocative footage, groovy music, and crazy-candid reminiscences from key players still proud to score."
1,"Told in a breezy, fast-cut style, and backed by a boisterous soundtrack that ranges from Puccini to James Brown, Lifetime focuses on the players -- on the field and off -- that made the Cosmos such a super, if short-lived, team."
1,"Giddy, gossipy and endearingly unslick, Once in a Lifetime chronicles the rise and fall of the most famous soccer team in the United States with slapdash glee."
1,"If nothing else, the energetic documentary Once In A Lifetime proves that an audience once existed for soccer in this country, and could be cultivated again."
1,The documentary offers enough color and depth to hold your interest and leave you keen to see the World Cup finals.
1,"No Hollywood scriptwriter would dare make up a tale as outrageously unlikely -- but, as it happens, true -- as the one so entertainingly told in the documentary Once in a Lifetime: The Extraordinary Story of the New York Cosmos."
1,Once in a Lifetime performs a belated autopsy on the Cosmos and the North American Soccer League and basically concludes that they died of impatience.
1,Far more entertaining than it has a right to be.
1,Anyone who wants to relive this flamboyant but fleeting chapter in America's uneven soccer history should not miss this.
1,"You don't need to be a soccer fan to, like Cosmos fans, fall for this captivating tale, told in Rashomon-like style."
1,"Lively, free-wheeling amusement."
1,"An energetic and often enjoyable documentary, particularly for soccer fans."
1,Once in a Lifetime does a wonderful job of showing that this collection of foreigners playing a foreign sport forged one of the great American sports stories.
0,"The movie is only so-so, borrowing a little from the VH-1 school of popumentary but lacking the snazzy production values."
1,"Once in a Lifetime would have benefited greatly from historical and outside perspective, but the story on screen is such a kick that even monotone narrator Matt Dillon gets caught up in the excitement."
1,"Once in a Lifetime, which relies on interviews and archival footage, may not be a great documentary, but it certainly gets its points across."
0,... treats its audience like a bunch of attention deficit disorder cases.
1,... accomplishes the minor miracle of making you mourn a sports team you likely never knew existed in the first place.
1,[A] stunningly played story of faith vs. family.
1,Closely observed story of the mental and family pressures that can lead someone to accept an exorcism.
1,Sandra Hueller deservedly won an acting prize in Berlin (she could have taken home 'most conflicted character' as well).
1,This quietly unnerving psychological study from German director Hans-Christian Schmid wields its ambiguity about religion and science like a double-edged blade.
1,Like The Exorcism of Emily Rose ... Requiem is loosely based on the real-life story of a West German woman who died in 1976 after a series of failed exorcisms.
1,Just as haunting as a horror film and far more heartrending.
1,"Requiem isn't a horror movie so much as a thwarted coming-of-age story, like Carrie without the bloody reckoning."
1,"You won't find rotating heads and vomit in the exorcism movie Requiem. Instead, German director Hans-Christian Schmid relies on a frighteningly realistic performance by Sandra Huller as blue-eyed blonde Michaela."
1,[Sandra Hller's] intensity is so compelling you truly have no idea if those demons are real.
1,"Quietly devastating and unbearably moving, this is a soul-searching classic."
1,"In lesser hands, Requiem would seem merely bleak, but Schmid makes a rigorously urgent and compelling film out of Michaela's odyssey."
0,"The nonsensationalistic results are also somewhat ho-hum -- and oddly less convincing than Friedkin's lurid mess, let alone the elegant satanism sagas of Tourneur and Polanski."
1,"The confusion and panic and everyday interactions in Requiem feel honest and true-to-life, which has nothing to do with how factual it is, or isn't."
1,"Stage actress Sandra Huller delivers a stunning, understated performance..."
1,"The movie ends a little too abruptly, but it features a heartrending performance from Sandra Huller that brought her the best actress award at this year's Berlin Film Festival."
1,"A naturalistic and thrillingly powerful film, with a stand-out performance from Hller at its centre."
1,"Working from an economical and intelligent script by Bernd Lange , Schmid directs his first feature with the easy conviction that eluded the makers of the preposterous Emily Rose."
0,"Over-complicated script, which tries to mix science, ghost cliches and protags' personal problems in a single pot, starts OK but gradually runs out of steam after the first 40 minutes."
1,"The film relies heavily on dramatic music for its thrills and some of the effects are a bit cheesy, but it appears to be so well meant that these flaws are easily forgiven."
0,Enjoyably rude but uneven.
1,"A flotilla of L.A. residents gathers in an unlandscaped recreation area in Baldwin Hills to canoodle, attempt suicide, plot revenge and dig into one another's psyches in writer-director Kurt Voelker's high-spirited if slight comedy, Park."
0,"It's all harmlessly naughty at the outset, but when it comes to juggling all those characters and their intersecting scenarios, Voelker lacks the dexterity of, say, Robert Altman."
1,There are plenty of laughs in the outrageous predicaments and the actors are obviously having a ball.
0,"None of the characters seems particularly believable, except Lake's; she brings some feeling to a thin role. And the campy, ""outrageous"" comedy is pretty thin, too."
0,"Suicide, infidelity, spousal abuse and arrested development are the building blocks of Park a wearisome comedy."
1,"Sustains a disturbing, somnambulistic mood..."
1,A densely etched portrait of a young man's descent into insanity.
1,Worth seeing for the delightful banter between Feore and Bouchard.
1,"As with all buddy movies, Bon Cop Bad Cop succeeds on the strength of the leads' rapport."
0,"The political maneuverings are of some historical interest, but modern relevancy is hard to find."
1,A workmanlike costumer that distills Blighty's long battle for the abolition of slavery and the personalities behind landmark antislavery legislation into a tidy story of conscience and perseverance.
1,"Michael Apted's Amazing Grace, from a screenplay by Steven Knight, turns out to be blessed with inspirational nobility and comic eccentricity to bring it to emotional fruition."
1,"Michael Apted's Amazing Grace is a beautifully chiseled blunt instrument. No, it's not subtle, but how subtle was slavery?"
0,It leaves the blood unstirred.
0,Apted is without a doubt one of the foremost documentarians working today. His Up Series represents a cinematic hallmark. His feature credits are less certain.
1,Amazing Grace is a case of good works done well...[an] admirable historical drama.
1,"[Apted's] picture, openhearted and enthusiastic, is partly an ode to Wilberforce and partly a love letter to the simple act of taking action."
0,"Like Steven Spielberg's glossy Amistad before it, Amazing Grace shies away from the texture and complexity of color, scurrying instead for the safer platitudes of black and white -- good and evil."
1,Director Michael Apted and his team understand the challenges of this kind of story and have met them with intelligence and energy. [He] has managed to be true to the outsized emotions of the story without giving way to sentimentality.
0,"[Director Michael Apted] has an unfortunate penchant for bland stateliness, and never more so than in Amazing Grace."
1,"Amazing Grace arrives Hollywood-slick, a polished British period piece. It manipulates, but then again, so does the song that gives it its title. Movies, like hymns and history, should give us a good cry."
0,"As written by Steven Knight, it seems so taken with Wilberforce's moral magnificence, it forgets to involve the audience, too."
1,That rare bird: a tear-jerker about the House of Commons and the antislavery movement in England. Michael Apted's idolatrous portrait of abolitionist William Wilberforce is wall-to-wall with intriguing characters and deeply felt performances.
0,"The rhythms [director Michael Apted and editor Rick Shaine] establish are jumpy and unsteady, afraid of allowing a scene to breathe and flow naturally. If the script were more alive, these matters of visual technique would matter less. But not much less."
1,"If you seek a movie that is uplifting, enlightening and ennobling, then Grace is for you."
1,"Amazing Grace, a prettified take on the life and times of the 18th-century reformer William Wilberforce, carries a strong whiff of piety. It isn't a bad smell; there are notes of roses and treacle in the mix, but also elements of sweat and pain."
1,"A detailed, affecting biography of one of the great souls who moved humanity forward."
