Rating,Review
0,"Roland Emmerich is partial to cutting-edge special effects and stone-age storytelling, meaning that 10,000 B.C., a dim-witted CG extravaganza set in prehistoric times, is something like his ideal project."
0,An atrocious waste of a perfectly good CGI budget ... at least the Geico commercials make an effort to get the historical accuracy right
1,The little-prehistoric-epic-that-could actually delivers an entertaining couple of hours.
0,"It's best not to think too hard about anything in 10,000 BC, a sublimely dunderheaded excursion into human prehistory."
0,"While the movie is completely ridiculous, at least it's fun to think of all the high school students who are going to mistake this movie for an accurate historical record and get F's on their next pop quiz."
0,"Emmerich knows how to fill the screen with spectacle, but not how to field-marshal it."
1,"Digital imagery imagines a striking prehistoric world for these back-to-basics heroes, villains and raging beasts."
0,"An epic adventure of such towering testosterone counts and ceaseless tedium, you can almost feel the hair growing on your chest as the bags collect beneath your eyes."
0,"Rather than taking the trouble to imagine what early civilization might have been like -- its culture, its language, its warfare, its family life -- the movie simply transposes a banal Hollywood epic into Paleolithic times."
0,"Almost worth sitting through the first half for the revelatory moment when you're forced to ask yourself: Is nearly the entire cast suddenly being attacked by what look like cracked-out ostriches? Why, yes, yes they are."
0,"Worst of all, no one even gets eaten by the disappointingly tame saber-toothed tiger."
0,"A mix of vast CGI spectacle and small, silly moments, the prehistoric saga 10,000 BC is an epic in name only."
0,"Conventional where it should be bold and mild where it should be wild, 10,000 BC reps a missed opportunity to present an imaginative vision of a prehistoric moment."
1,"Sometimes you have a hankering for a slab of 10,000-year-old cheese. Here it is, on a cracker."
0,"May indeed last until the end of time, kept alive in drinking games and in history and geography classrooms on April Fool's Day."
0,A lovely-to-look-at but ultimately forgettable adventure flick that feels like a cross between Land of the Pharaohs and the greatest hits of Joseph Campbell.
0,This crackpot combination of Pathfinder and Apocalypto [is] a brainless exercise in prehistoric goofiness that actually affords more laughs than Ice Age.
0,"I can't figure out exactly when the film 10,000 B.C. is set, but it's definitely ancient times. Like before they had cars, guns or tabloid blogs. And definitely before they had cohesive plots or dialogue that made sense."
0,"While there's an attempt to make this a personal story, it's really about what we thought it would be: Incredible vistas populated with a combination of ancient temples, pyramids, woolly mammoths and a cast of (CGI) thousands."
0,I cheered for the villains who were building a colossal civilization.
0,The sheer spectacle of the film makes it an easier sell on the big screen than on DVD
1,"Too dumb to take seriously, but just silly enough to be sort of fun."
0,"One part Joseph Campbell hero quest, one part multi-culti morality tale, one part live-action Flintstones cartoon, 10,000 B.C. is finally every part just plain nuts."
0,"This much-delayed film cries out for consideration for Worst CGI, Most Annoying Narrator, Lamest Dialogue and Dumbest Action Hero."
0,Even a cameo by Pauly Shore in Encino Man would liven up this bombastic bore.
0,"10,000 B.C. is a movie of woolly mammoths and fuzzy thinking."
0,"10,000 BC would be much better if it allowed itself the freedom to be kitsch."
0,"The best acting comes from woolly mammoths, man-eating ostriches and a saber-toothed tiger -- and those babies are digital. It's the human actors who look fake."
0,"10,000 B.C. isn't only brain-dead, it's completely dead. It's inert and without a heartbeat."
0,Where's Raquel Welch in that fur bikini?
0,Yabba-dabba-don't.
0,"While the special effects are top notch... the humans are dull, the dialogue is ridiculous, and anyone expecting a repeat of the action in 300 is going to be sorely disappointed with this bloodless PG-13 adventure."
0,"...the Yagahl speak English with an inflection that ranges from fake-African to fake-Russian, sometimes within the same sentence."
0,"The less said about historical accuracy, the better."
0,"The characters may speak English, but the narrative is gibberish."
1,"Outrageous and outlandish, Emmerich's 10,000 BC is easy to mock, but it is so cheerfully shameless and terminally silly that you have to admire its effrontery and accept its creator... as a certified crackpot visionary."
0,"Hey, CG mammoths! And lots of 'em! And some raptor/dodo thingies that move exactly like Spielberg's dinosaurs. Still, looks cool enough. Could've used some more of the saber-toothed tiger, though."
0,A strong camp sensibility is just about the only thing that might have saved this lumbering beast.
0,"10,000 B.C. is a true disaster on every level, a derivative and sometimes incomprehensible mess."
0,"The mammoths are cool. The squealing killer ostriches, perhaps inspired by ancient phorusrhacid fossils, are idiotic but... okay, they're idiotic."
0,"If you thought 300 was silly, think of 10,000 BC as 33.333 times sillier."
0,Barney Rubble had a lot more charisma than anyone involved in this movie.
0,"You may be expecting a showcase of cutting-edge visuals -- isn't the appeal of the title the implicit promise of seeing a lost world re-created to presumably dazzling effect? But for the most part, it's just barren landscapes and people in animal skins."
0,It made me yearn to see Caveman again. At least that was intentionally funny.
0,Overblown and stupefyingly dull.
0,"[I] saith to you that I had a strangely good time, and whether that is from laughing at 10,000 B.C. or laughing with it I knoweth not, although I strongly suspect the former."
0,"There have been funny movies about prehistoric times ... but for real gut-busting laughs, it's hard to top the ridiculousness of 10,000 B.C."
0,"Even as a fantasy spectacle, 10,000 B.C. is sorely in need of intelligent design."
0,"There's shockingly nothing to recommend about this flat, dull, and excruciatingly boring adventure to a time that apparently predates things like character, action, or even editing."
0,"Oh my god: the silly, it burns. It burns!"
0,"Clearly, the B.C. here stands for Benetton Colors, since it's got nothing to do real history."
0,"Too much of 10,000 BC seems to be sampled from other movies that preceded it"
0,"It promises spectacle and action but fails to deliver all that much of either, and ends up being so dull it can't even be enjoyed for its camp value."
0,"More than anything else, though, the movie recalls the overblown Hollywood biblical epics of the 1950s, with all their attendant anachronisms and free-floating cheese."
0,"Our favorite Teutonic huckster presumes that prehistory means that anything narrative goes: hey, who can prove him wrong?"
0,"10,000 B.C. takes a prehistoric approach to storytelling."
0,"This may well be the first prehistoric epic in which the liberal deployment of such words as ""oog,"" ""agh"" and ""uck"" would have actually improved the screenplay considerably."
0,"As a series of set pieces looking for any available fable to keep it afloat, 10,000 BC is really nothing more than computing power and implausibility."
0,Director Roland Emmerich is the ultimate spectacle over substance filmmaker. He actually makes Michael Bay look like Stanley Kubrick by comparison.
0,"If you are ten years old fan of video games with a short attention span and no knowledge of history, you will love this movie. The further you stray from these core qualifications, the less you will love it."
0,"...it's laughably bad, which means that if you can approach it as a really stupid film you just might find yourself enjoying it."
0,The film proves to be uncharacteristically restrained.
0,Would that Emmerich took as much care with his human characters as with inanimate objects and CGI animals.
0,"This is just stupidly lazy storytelling, nothing more (and certainly nothing less), and I'd tell the director to be ashamed of himself but I'm pretty darn positive he didn't even notice he did anything wrong."
0,"While admittedly formulaic and banal, it's also a guilty pleasure for those who enjoy watching stampeding herds of woolly mammoths."
0,"10,000 B.C. is a load of crap dressed up with pretty background vistas. The film is terminally lifeless, something that a so-called 'event' picture should never be."
0,"On a Neanderthal level, ""10,000 B.C."" works."
0,One of the stupidest and most boring films of the year.
0,"Visually, historically and creatively, this film dishonors the year 10,000 B.C."
0,This is actually a movie you forget while watching it.
0,"'A sweeping odyssey into a mythical age of prophesies and gods,' according to the press notes; it's also a sweeping odyssey into a mythical age in which snow is referred to even by Ice Age veterans as 'the great white rain'..."
0,"While there are moments, '10,000 B.C.' never makes you jump. On the + side, the movie isn't as lumbering as those digital elephantine beasts."
0,"Making prehistoric people talk and behave just like modern people in a 10,000 B.C. setting makes actors look silly. Their costumes are silly, the settings are silly, and the whole movie is unintentionally funny."
0,"My poor brain hung in there for as long as it could, but it lost its grip during the giant chicken attack and I haven't seen it since."
0,"If Mel Gibson remade Apocalypto and cast it with the Geico cavemen, he might end up with something akin to 10,000 B.C.."
0,Just barely good enough to fulfill the needs of an audience starved for any sort of effects-driven film that hardly sticks in the brain for more than a few minutes after it's over.
0,"Good special effects are expensive, so the filmmakers are forced to use unimpressive actors to fill in the spaces between the CGI creations."
0,...lovesick prehistoric man traverses the globe to rescue the woman he loves.
0,"It's all just F/X opportunities, exposing Hollywood's -- and our own -- non-relationship to history."
0,"Neither grand enough to be impressive nor antic enough to be charming, the movie settles for bland and frantic, climaxing in a showdown among decadent pyramid builders."
0,Sets new standards for stupidity. This is like Uwe Boll with a budget. This is the village idiot of movies.
0,This year's first Event Movie is almost guaranteed to wind up as its dumbest.
0,"Strait has to be one of the most unsympathetic cardboard heroes of the genre, while Bell leaves little reason to care for her beyond her bitching dreadlocks..."
0,"Director Roland Emmerich has swapped disaster movies like The Day After Tomorrow and Godzilla for, well, a disaster of a movie."
0,"Even though there's never a hint of either research or gritty realism, it's still good fun."
1,"Roland Emmerich's prehistoric odyssey 10,000 BC is his silliest, most preposterous blockbuster to date. But it's lots of fun, too."
0,Roland Emmerich's great big CGI blockbuster lumbers along like one of the woolly mammoths that roam across the screen.
0,"Don't expect Roland Emmerich's 10,000BC to make much sense, historically, geographically or logically."
0,"In what might be a record, the makers of this prehistoric drama spent two years and 20m fine-tuning the special effects to ensure its cast of mammoths, sabre-toothed tigers and maneating birds looked as realistic as possible."
0,Should have been a lot more fun.
0,"Roland Emmerich loves to make big, dumb movies, and though this may not be his biggest, it's certainly his dumbest."
1,Take the kids along; unless you want them to grow up to be palaeontologists.
0,"A beggar's banquet of milky CGI beasties and clunky battle-porn set-pieces, 10,000 B.C. is an extravagant waste of time, money and effort. Fans of caveman antics may want to go with something more historically accurate. Like The Flintstones."
0,"Like the lumbering mammoths, it is plodding and dull."
0,"With too much talk, not enough adventure and a laughable disregard for geography and anthropology, 10,000 BC is less Jurassic Park than Pleistocene parp."
1,"The mammoths aren't all that is wild and woolly in this innocent, old-fashioned, amusingly self-important, entertainingly mad, rip-snorting throwback to vintage Saturday matinee fare."
0,
0,"One can only infer that, in order for it to be taken seriously, the makers expected audiences to forget pretty much every movie they'd ever seen before in their entire life."
1,"strictly a popcorn flick version of Joseph Campell's hero's journey that looks great even as it plays fast and very loose with geography, biology, and anything else that gets in its way"
0,"A blind man is brought up on a slab from beneath the earth, where he has spent years cooped up in cramped quarters with nothing to keep him entertained. After spending two hours in a darkened theater watching 10,000 B.C., I could relate."
0,"With a dreadfully dull story and performances as petrified as 12,000-year-old wooden artifacts, 10,000 BC shambles along as if on a march to its own extinction."
0,It's a horrible movie.
0,
0,"I don't know about you, but if I want to get excited about an ancient mammal I'll tune in Janice Dickinson."
0,"You actually have to feel sorry for the actors, one of which is New Zealander Cliff Curtis, the only person I recognised."
0,Surely it's only coincidence that the sign of D'Leh's accomplishment is a White Spear.
0,"It's just a wrong movie altogether, an elaborately nonsensical stew of crazy costumes, bizarre accessories, and funny voices."
0,"it is hard to be enthralled with the dusty, warmed-over romantic fixations of what is essentially a very handsome cave-couple"
1,"I enjoyed the movie, so it qualifies as a mammoth guilty pleasure"
0,It's a film that countryman Uwe Boll would have made had he the budget and the cinematographer
0,The actors speak in fluent anachronistic English. The dialogue is prehistoric but not in the way Emmerich intended.
0,"crap, and more crap in a crap bucket"
0,One of the worst movies I've ever seen.
0,"ena matso kakomoirides sernontai stin ammo kai ton ilio, s' ena ftino, proheiro, afeles kai kakogoysto deigma karampinatis gerontikis anoias toy Emmerich"
0,The filmmakers should be ashamed of themselves for even allowing this movie to enter a movie theatre. It was like a bad made for TV special that you would see on ABC or NBC.
0,"In fact, while sitting through this banal attempt at a big-scale epic, I could not help but go through a checklist in my mind of all the movies ""10,000 B.C."" borrows from."
1,It was a pleasant surprise.
0,"But the folks who made 10,000 B.C. have filled their film with a sub-Disney plot and inserted a few measly slivers of action that hardly warrant all the mystical hubbub and romantic angst."
0,"Ready to rumble, scantily clad Neanderthals gone wild, gliding around the globe faster than high speed Internet. And while dodging seemingly nearsighted menacing reptiles with bad manners, whose oversized choppers repeatedly miss their mark."
0,...most of the film is simply a matter of waiting for it to end.
0,A disaster that can't even get the computer generated images right.
0,"I can't help but think that 10,000 BC started out as an idea that sounded like, ""Wouldn't it be cool if we had wooly mammoths and saber toothed tigers and people all in the same movie?"" and went from there."
0,"Would make a good drinking game; silly fun but not ""good."" A critic sitting near me snorted in derision at my ""the costumes kicked ass,"" but I won't back down. They were really cool."
0,"People expecting a fun action movie will be severely disappointed. If you get drunk with some buddies and go to make fun of it, you might like it more. But that doesn't make it a good movie"
0,Brace yourself for a mammoth disappointment.
0,"10,000 BC takes film making back to the stone age..."
0,"Heavy on moronic mysticism and light on imagination, excitement, and shot-to-shot coherence"
0,"Violent, poorly conceived prehistoric action."
0,"Some backgrounds look as though Roland Emmerich and crew broke into a museum after hours and filmed in dioramas. Rather than a disaster film, this was just plain disaster - a departure from Emmerich's usually effective milieu and his most moronic movie."
0,
0,One of the biggest problems with the film is the casting.
0,"All [Emmerich] cares about is not being boring. On that level, he succeeds."
0,"A lousier adventure movie you won't find this year: 10,000 B.C. belongs, if not back in the stone age, then at least back in the mid '90s, where this sort of mindless, effects-driven drivel is best left."
0,It is inconceivable that filmmakers as experienced as Emmerich and his team didn't know they were making a bad movie.
0,A prehistoric train wreck.
0,"Nothing more than a standard boy meets girl, boy loses girl, and boy becomes a man to save the girl, with the Geico cavemen thrown in."
0,A remarkably beautiful yet soulless film.
1,"If you haven't seen it, do."
1,Laced with comic romantic touches.
1,"For those who love a grand spy mystery, a wild chase, and a harrowing portrait of an innocent man struggling to prove his innocence while the world turns inexplicably against him, The 39 Steps is ideal."
1,If you can imagine Anatole France writing a detective story you will have some notion of the artistry that Hitchcock brings to this screen version of John Buchan's novel.
1,"The 39 Steps (1935) is one of the earlier Alfred Hitchcock British spy-chase suspense-thrillers from a vintage period, his 18th film. Considered his first real masterpiece, it is both a crowd-pleasing box-office success and an extremely influential film"
1,It's almost cleansing to see a film like this which doesn't insult your intelligence.
1,
1,
1,
1,"The ""innocent man"" notion has been copied and recopied for decades, but few have the minerals to stand with this one."
1,
1,
1,A brilliant piece of pure -- and purely enjoyable -- filmmaking.
0,"As dull as anything Hitchcock has done, save the exhilerating final 10 minutes."
1,
1,
1,"Wonderful early sound, quite British Hitchcock thriller"
1,
1,"O excesso de coincidncias leva o roteiro a soar maniquesta (bem como a ""tenso sexual"" entre Donat e Carroll), mas a direo de Hitchcock, como sempre, salva o filme."
1,
1,Brilliant early Hitch
1,
1,Great fun.
1,"As an artist, Alfred Hitchcock surpassed this early achievement many times in his career, but for sheer entertainment value it still stands in the forefront of his work."
1,"This film couldn't be more entertaining, even if it had 40 steps."
1,"With its great turns by Donat, Carroll (the original Hitchcock blonde) and all the cast, and immaculate direction of a cracking script, this is timelessly enjoyable. A true classic."
1,"All the fun of North By Northwest in a little over half the time, The 39 Steps is -- even for the umpteenth viewing -- absolutely unmissable."
1,Hitchcock at his very best.
1,"It's melodrama and at times far-fetched and improbable, but the story twists and spins artfully from one high-powered sequence to another while the entertainment holds like steel cable from start to finish."
1,"In Hitchcock's hands, however, this well-known espionage adventure provided the basis for a new sort of thriller and a new sort of comedy."
1,Far more substance than other thrillers.
1,"Holding up extremely well, 39 Steps, Hitchcock's most commercial UK film, mixes successfuly suspense, comedy, and romance, serving as format for many later pictures (especially North by Northwest)."
1,"The 39 Steps was the first time everything just came together: the master's favorite themes, his sense of humor, his timing and rhythm, and his personal touch. With this movie, he emerged, fully formed."
1,"an indelibly fun movie, one of Hitchcock's early triumphs of sheer enjoyment"
1,"The 39 Steps is sexy, exciting, unexpectedly moving (thanks to Peggy Ashcroft's portrayal of a lonely woman married to a brutish farmer), and wholly unpredictable, with an ending that nicely loops back to the start."
1,"Classic Hitchcock suspense, some drinking and smoking."
1,At its most breathtaking when both Hitchcock and his characters fully embrace the surreality of the story
1,"Surprisingly fast-paced for a 1935 film, full of twists and turns, and when the unlikely couple becomes handcuffed together and are forced to pretend they are married, it really kicks into high gear. Donat and Carroll have chemistry to burn."
1,The Thirty-Nine Steps neatly converts its essential implausihility into an asset by stressing the difficulties which confront its hero when he tries to tell outsiders about the predicament he is in.
1,Alfred Hitchcock brings John Buchan's novel to the screen with characteristic wit and verve.
1,"The scene in which Mr Memory is asked at the London Palladium ""What are the 39 Steps?"" remains one of 20th-century cinema's most gripping moments."
1,The atmosphere of adventure and mystery created at once in the opening sequence in an East End music hall is excellently maintained throughout.
1,The 39 Steps is a masterclass in propulsive narrative cinema that even today's so-called blockbuster auteurs should study.
0,The lack of chemistry between Donat and Carroll's respective characters only compounds the hands-off feel...
1,"The 39 Steps is light, urbane, sexy as hell, and as so much of Hitchcock was so often, right about everything."
1,"The newest Gaumont British importation, The 39 Steps, should prove pretty conclusively that Alfred Hitchcock is the finest native director in England."
1,The 39 Steps is as polite as Geneva and as wicked as a dozen G-men pictures in one.
1,It's a gripping entertainment.
1,"Made in England 1935, 'The 39 Steps' isn't the first Hitchcock film constructed around ""the wrong man"" conceit, but it's one where he found his touch."
1,"The 39 Steps transcends the time period: part Bond movie, part comedic caper, and anchored by a performance that feels Ryan Goslingian, it's a black-and-white movie that feels alive and contemporary."
1,"A noteworthy example of Hitchcock's early thrillers, riddled with plotting, backstabbing, clever twists, and the big reveal of the meaning behind the title."
1,"Despite an abundance of talk, this 1957 film is often considered [Daves'] best."
1,
1,"Fine Daves, Ford collaborative western"
1,It's rather talky but always remains lively and tense.
1,A taut Western (obviously inspired by High Noon) about a lone man bravely standing on principle when all others have abandoned him. Marred only by a phony ending.
1,"It's of necessity a talkative film, with Ford working on Heflin's nerves in a stream of Machiavellian banter, but one held in perfect balance by Daves, who keeps the tension strung taut."
1,This is a first-rate action picture -- a respectable second section to High Noon.
1,The enjoyment here that outweighs the film's derivativeness comes in the dialogue and relationship developed between outlaw and rancher.
1,"Made in the vein of The Gunfighter and High Noon, this mature psychological Western is arguably Delmer Daves best film, featuring Van Heflin (in the Gary Cooper role) and Glenn Ford as the bad-good guy at their most appealing and accomplished."
0,"That the climax fizzles must be laid on doorstep of Halsted Welles, who adapts Elmore Leonard's story quite well until that point."
1,"During the 1950s, the Western grew a conscience."
1,An enjoyable western that's an excellent reminder of how - in the world of movies - sometimes less is best.
1,
1,"Though masterful in stretches, it ultimately mistakes feel-good qualities for truly satisfying ones."
1,The new 3:10 to Yuma will have to be quite a film to stand up to the original.
1,A sturdy genre piece.
1,"The minutes tick toward 3:10, and all we can do is watch and hope that it all turns out ok. That's the best kind of Western, one that allows feelings like that to emerge while watching."
1,No amount of climactic train smoke can mask the fact that the finale is fancifully optimistic gibberish.
1,"Although not as nerve-wracking as High Noon, 3:10 to Yuma is even more claustrophobic??and the two-character drama is more intriguing than High Noon's protagonist standing alone."
1,
1,The film is something of a classic and boasts a terrific ending.
1,"A portrait of storytelling made for and by the Silent Generation, an audience all too familiar with the world's spooky, white-knuckled moral twilight."
1,"Daves isn't interested in cynicism. Redemption is probably too big a stretch as well, but there's plenty of room in-between."
1,"Distinguished by its thoughtfulness regarding the nature of Western heroism, as defined not only by dead-eye gunplay, but by family, community, and moral rectitude. [Criterion Blu-ray]"
1,"Like The Gunfighter and Winchester '73, 3:10 to Yuma is one of those defining '50s Westerns that is well-known by film buffs but has never reached the familiarity level of a High Noon or Shane."
1,The compositions evoke a kind of open-air claustrophobia ...
1,It is hard to imagine a better Ben Wade than Glenn Ford.
1,"Mind games replace gunplay to the point that, while the film's running time doesn't outstay its welcome, those expecting a nonstop shootout extravaganza may leave unsatisfied."
0,The romance between the leads isn't as compelling or as believable as it should be.
0,Charly comes off as emotionally manipulative and sadly imitative of innumerable past Love Story derisions.
0,"Imagine the CleanFlicks version of 'Love Story,' with Ali MacGraw's profanities replaced by romance-novel platitudes."
1,"'Charly' will divide its audience in two separate groups, those reaching for more tissues and those begging for mercy..."
1,"It is a likable story, told with competence."
0,"Beers, who, when she's given the right lines, can charm the paint off the wall ... [but] the script goes wrong at several key junctures."
0,The movie is too amateurishly square to make the most of its own ironic implications.
0,"The film is old-fashioned, occasionally charming and as subtle as boldface."
0,"If religious films aren't your bailiwick, stay away. Otherwise, this could be a passable date film."
0,A competent but self-righteous film that offers little insight into love or faith.
1,An archaic biopic.
1,Recommended solely for Walter Huston's performance.
1,Abraham Lincoln is a startlingly superlative accomplishment.
1,"Sympathetic, sophisticated and, for those with a keen eye, echoed in the work of Hitchcock and Welles."
1,"Working with the sort of mythic material later associated with John Ford, Griffith gives us a primordial Lincoln, perfectly incarnated by Walter Huston, and a dreamlike sense of destiny that his camera fully articulates."
1,It is quite a worthy pictorial offering with a genuinely fine and inspiring performance by Walter Huston in the role of the martyred President.
1,"Brilliant flashes of direction permeate the entire film, and it remains distinctively a product of the great master."
1,"D. W. Griffith's first sound film, from 1930, is as ungainly and majestic as its subject."
1,"It feels mostly like an antique, but even antiques have their own particular beauties."
0,"Feels like a relic, a sad, weak swan song from one of cinema's most legendary filmmakers."
0,"The fact that it draws tears is rather against it than for it. The pathos of a tremendous social occurrence should not be refined or lachrymose, but revealing. The social occurrence seldom gets a chance here."
1,"...while Dark Water isn't a complete wash (no pun intended), watched side-by-side with Ringu, it ultimately comes off as a pale successor."
1,
1,The picture is melancholy remembrance and its sources of fear are intimate and brilliant.
0,"A horror movie that sits there and drags and seems very full of itself, and is based on the premise that puddles are scary. They're not."
1,"just beneath its surface horror this film conceals a deep reservoir of tragedy, addressing themes like family breakdown, isolation, abandonment, and - something of a taboo in Japan - the terrible legacy of mental illness."
1,
1,"With extremely heavy echoes of his own 1998 film Ringu, Nakata is on subtle creep-out form here rather than big horror movie mode."
1,"To date, the scariest movie I've ever seen."
1,"Um terror bem construdo que no quer apenas provocar sustos passageiros, mas sim estabelecer um clima de tenso constante e personagens com os quais realmente nos importemos."
0,So much of Dark Water is contrived that it defies the mind to try to make sense of it.
1,"He [Nakata] wants us to absorb, to feel a location, and to understand the plight of the characters before he goes any further."
1,"Benefits from having an undercurrent of sadness, which makes it feel quite similar to the ghost stories in Kwaidan."
0,About as frightening as a soggy diaper.
1,"It's flawed, but you should see Dark Water, a decent little chiller that brings a whole new meaning to rising damp."
1,Its cleverness relies on transferring our concern from the supernatural events emanating from one lost child to the natural fear of a mother losing her own child to the other world.
1,The Accused demonstrates that rape victims often are suspects in their own cases.
1,Enough of a social commentary to make it worthwhile
1,
1,"has a slightly torrid made-for-TV feel to it ..., but is elevated by the superb performances and genuinely empathetic stance its takes"
1,A sobering and seriously well-acted tale of rape and retribution.
1,
1,"...the movie's certainly worth seeing, if only for Foster's award winning performance."
1,
1,
1,Powerful rape drama.
1,Provides a searing account of a gang rape through the story of two women who speak out against this violent crime
0,
1,
1,"A atua챌찾o intensa e corajosa de Jodie Foster quase redime um filme que, gra챌as 횪 dire챌찾o burocr찼tica de Kaplan, parece ter sido realizado para a televis찾o."
1,
1,
1,"In her first Oscar role, Jodie Foster's gang-raped waitress transforms from a good-time hard-drinking girl to a woman fighting for the self-esteem she never had."
1,"Possibly the best performance Foster has even given, and the best of its type"
1,
1,"This performance didn't just win an Oscar. It won the hearts of every woman who has ever had to endure the horror of assault and the continued injustice of having to fight against prejudice and a legal system steeped in patriarchy, to be heard."
0,"Kelly McGillis can make little of her underwritten role; economy is commend-able, but a woman in all her complexity cannot be represented by a pair of outsize shoulder-pads."
1,"It compares very favorably with movies like The Good Mother, in which bad girls/sexual women make their bed, of nails, and are then told they better bloody well lie in it."
0,
0,"Despite the strong emotional connection many Miamians will feel toward the movie, The Lost City falls far short of the sweep, complexity and passion it strives for."
0,"Somewhere inside this overlong, sometimes engaging, often tedious affair, there may be a solid, 100-minute movie."
0,Garcia's overindulgence is punishing but I didn't come to the theatre to be soaked in soap opera sentiment.
0,"Garcia offers the film to the Cuban community as something we should all be happy to see, but his esteem does not excuse the film's aesthetic mediocrity, cultural ignorance, and colossal self-absorption."
0,"Staged with credibility and loads of Cubano flair, the film slows to a sludgy crawl, giving us lots of time to consider it as a pro-old-guard, anti- revolutionary elegy."
1,Andy Garcia takes his time showing putting a plague on both the houses of Batista and Castro.
0,"... it's too long, politically confusing and painfully self-indulgent, loaded with too many tertiary characters and darting from one subplot to the next like a butterfly with hiccups."
0,"Compelling in fits and starts, actor-director Andy Garcia's The Lost City possesses grand aspirations but troublesome execution."
1,"A lot goes wrong in this overlong movie, but it has a human touch."
0,"...even trying to put [politics] aside, The Lost City has a number of problems."
0,"Garcia's aching nostalgia for the glittering Havana of his dreams is palpable, but he winds up painting by the same 'doomed romance against a backdrop of revolution' numbers as piffle like Dirty Dancing: Havana Nights."
0,... a lost movie that seems like it takes 16 years to end.
0,"How the movie's politics will sit with the audience aside, one of the problems in this overlong melodrama is the distracting casting of Bill Murray as a wisecracking sidekick and Dustin Hoffman as mobster Meyer Lansky."
1,"The sprawling -- two hours, 23 minutes -- epic meanders in places and its mix of tones and templates do not always serve its narrative. But the movie comes from the heart, filled with a passion that carries it through its rougher patches."
0,"Havana may remain, in many ways, a lost city, but it'll take more than this movie to find it."
0,... the film seems like a mini-series edited to feature length without time for character development.
0,"The Lost City manages to make Havana, Sydney Pollack's disastrous 1990 attempt at a Casablanca homage set against the Cuban revolution with Robert Redford, look good by comparison."
0,... a haphazard jumble.
0,"Noteworthy and well-intended, The Lost City isn't exactly a lost opportunity, just a sincerely limited one."
0,... a romantic epic manque that swoons across the screen for nearly two and a half hours without saying much ...
1,"Garcia, who fled the country with his family as a young boy, obviously has a fierce passion for this material, and he knows to his very soul."
0,"As a director, Garcia is such a sucker for gratuitous crosscutting and glossily elliptical filmmaking that viewers can be forgiven for mistaking Lost City for a 143-minute montage sequence."
1,This is a very sad and winsome film.
0,Handsomely executed but hopelessly flawed.
1,"Throbbing with music, seething with anger and romance, The Lost City is a film that breaks your heart, bewilders, alienates and ravishes you by turns."
0,"The Lost City has a subject, a setting and a historical backdrop, but in the foreground it has a relatively passive protagonist, Fico, whose passions are understated and whose fortunes inspire only minor concern."
1,"Overdirected, yes, but it's an epic, passionate portrayal."
1,"Feels like the distillation of countless conversations and family legends, rehearsed from time immemorial by Cubans who fled their homeland and sought to re-create it in their memories."
0,It's the sort of epic that aspires to tell Cuba's modern political history and celebrate its people without introducing us to a single believable character.
0,"Musical...handsome...poignantly nostalgic...The Lost City is a lot of things, but what it's not is incisive."
0,"... full of characters with import more symbolic than dramatic (Bill Murray plays a veritable court jester), ideas that wander and contradictions that dissipate."
1,"A tribute to pre-revolutionary Havana, an elegy on what was lost, a little payback for a regime that drove his family out and, best of all, a synthesis of the driving Afro-Cuban rhythms of the extraordinary music."
0,"You can see why Garcia was drawn to this material, but he hasn't had much luck shaping it into a film."
1,"As a musical fever dream of paradise lost, The Lost City is a flawed success, boasting just enough truth and admirable purpose to justify the hazards of Garcia's passion."
0,"The film suggests a dutiful if clunky pastiche of The Godfather and a right-wing Reds, with Fellove and his brothers and parents representing a spectrum of possible responses to the Cuban revolution."
0,"Though the filmmaker's feel for his Cuban heritage is bone-deep, it's a glazed and dolorous movie -- a depressed epic."
1,"Lovely to look at, and its mixture of Cuban standards and Garcia originals is delightful to listen to."
0,"The coming CD, not the DVD, should be the keeper."
0,"Somewhere amid the bric-a-brac -- hot rhythms, ocean breezes and political upheaval and melodrama -- a movie languishes. Garcia never really finds it."
0,"A pretty bauble, a trinket offered when the stakes of barter were life and death."
0,"What makes this movie interesting is the family (and not just because it's made up of 3 beautiful brothers). It's a love story, between a man and a woman and between a people and their country."
0,"While earnest in intent and visually elegant, simply too narratively amorphous and emotionally desiccated."
0,"If you want to see a good, entertaining movie about Havana, circa 1958, better to rent Havana, than waste your money on this turkey."
0,Listening to the soundtrack would likely provide a better artistic experience than watching this predictable plot play out.
1,Garcia's fans and viewers who love Cuban music will probably enjoy The Lost City if they don't mind the long run time.
0,"For a film rooted in the director's own experience, The Lost City is surprisingly unilluminating."
0,"Our cue that Garcia is acting is when he furiously bats his eyes in his smoldering emotional scenes. Either that, or he's allergic to the smoke from all those Cuban cigars."
0,"It's barely coherent as it is, but at 2 hours and 23 minutes, The Lost City is simply infuriating."
0,"Too scattered, too confused, too patched-together to work dramatically."
0,The movie has too many stories to tell and tells none of them very well.
0,"Unfortunately, the broad scope leads to a tedious pace, as Garcia lacks the restraint to match his keen visual eye."
0,"Turgid, lumpy and almost unwatchably dull."
1,"It's a potent work, enlivened by fabulous Cuban music and Garcia's obvious love for his land and his culture."
0,"Unfortunately, Garcia is inept as a director. His scenes are shapeless and bloated with self-important speeches."
1,Unsteady but often entrancing.
